presence de docteur colin	professeur aubry	0.0
cote chirurgie docteur colin	professeur aubry	0.0
chirurgien professeur tejedor	professeur tejedor	1.0
presence de professeur tejedor	professeur tejedor	1.0
cote chirurgie professeur tejedor	professeur tejedor	1.0
chirurgien professeur tejedor	docteur dubois	0.0
presence de docteur dubois	professeur tejedor	0.0
cote chirurgie docteur dubois	professeur tejedor	0.0
chirurgien docteur colin	docteur colin	1.0
presence de docteur colin	docteur colin	1.0
cote chirurgie docteur colin	docteur colin	1.0
chirurgien docteur colin	docteur nguyen	0.0
presence de docteur nguyen	docteur colin	0.0
cote chirurgie docteur nguyen	docteur colin	0.0
chirurgien docteur dubois	docteur dubois	1.0
presence de docteur dubois	docteur dubois	1.0
cote chirurgie docteur dubois	docteur dubois	1.0
chirurgien docteur dubois	docteur moreau	0.0
presence de docteur moreau	docteur dubois	0.0
cote chirurgie docteur moreau	docteur dubois	0.0
chirurgien docteur nguyen	docteur nguyen	1.0
presence de docteur nguyen	docteur nguyen	1.0
cote chirurgie docteur nguyen	docteur nguyen	1.0
chirurgien docteur nguyen	docteur girard	0.0
presence de docteur girard	docteur nguyen	0.0
cote chirurgie docteur girard	docteur nguyen	0.0
chirurgien docteur moreau	docteur moreau	1.0
presence de docteur moreau	docteur moreau	1.0
cote chirurgie docteur moreau	docteur moreau	1.0
chirurgien docteur moreau	docteur renaud	0.0
presence de docteur renaud	docteur moreau	0.0
cote chirurgie docteur renaud	docteur moreau	0.0
chirurgien docteur girard	docteur girard	1.0
presence de docteur girard	docteur girard	1.0
cote chirurgie docteur girard	docteur girard	1.0
chirurgien docteur girard	professeur baron	0.0
presence de professeur baron	docteur girard	0.0
cote chirurgie professeur baron	docteur girard	0.0
chirurgien docteur renaud	docteur renaud	1.0
presence de docteur renaud	docteur renaud	1.0
cote chirurgie docteur renaud	docteur renaud	1.0
chirurgien docteur renaud	docteur aubin	0.0
presence de docteur aubin	docteur renaud	0.0
cote chirurgie docteur aubin	docteur renaud	0.0
chirurgien professeur baron	professeur baron	1.0
presence de professeur baron	professeur baron	1.0
cote chirurgie professeur baron	professeur baron	1.0
chirurgien professeur baron	docteur perrier	0.0
presence de docteur perrier	professeur baron	0.0
cote chirurgie docteur perrier	professeur baron	0.0
chirurgien docteur aubin	docteur aubin	1.0
presence de docteur aubin	docteur aubin	1.0
cote chirurgie docteur aubin	docteur aubin	1.0
chirurgien docteur aubin	docteur soule	0.0
presence de docteur soule	docteur aubin	0.0
cote chirurgie docteur soule	docteur aubin	0.0
chirurgien docteur perrier	docteur perrier	1.0
presence de docteur perrier	docteur perrier	1.0
cote chirurgie docteur perrier	docteur perrier	1.0
chirurgien docteur perrier	docteur lefevre	0.0
presence de docteur lefevre	docteur perrier	0.0
cote chirurgie docteur lefevre	docteur perrier	0.0
chirurgien docteur soule	docteur soule	1.0
presence de docteur soule	docteur soule	1.0
cote chirurgie docteur soule	docteur soule	1.0
chirurgien docteur soule	docteur bernard	0.0
presence de docteur bernard	docteur soule	0.0
cote chirurgie docteur bernard	docteur soule	0.0
protocole anesthesie generale equilibree	anesthesie generale equilibree	1.0
on prepare anesthesie generale equilibree	anesthesie generale equilibree	1.0
protocole anesthesie generale equilibree	anesthesie locale potentialisee	0.0
on prepare anesthesie locale potentialisee	anesthesie generale equilibree	0.0
protocole anesthesie locale potentialisee	anesthesie locale potentialisee	1.0
on prepare anesthesie locale potentialisee	anesthesie locale potentialisee	1.0
protocole anesthesie locale potentialisee	sedation consciente surveillee	0.0
on prepare sedation consciente surveillee	anesthesie locale potentialisee	0.0
protocole sedation consciente surveillee	sedation consciente surveillee	1.0
on prepare sedation consciente surveillee	sedation consciente surveillee	1.0
protocole sedation consciente surveillee	bloc nerveux femoral continu	0.0
on prepare bloc nerveux femoral continu	sedation consciente surveillee	0.0
protocole bloc nerveux femoral continu	bloc nerveux femoral continu	1.0
on prepare bloc nerveux femoral continu	bloc nerveux femoral continu	1.0
protocole bloc nerveux femoral continu	intubation nasale souple	0.0
on prepare intubation nasale souple	bloc nerveux femoral continu	0.0
protocole intubation nasale souple	intubation nasale souple	1.0
on prepare intubation nasale souple	intubation nasale souple	1.0
protocole intubation nasale souple	monitoring invasif radial	0.0
on prepare monitoring invasif radial	intubation nasale souple	0.0
protocole monitoring invasif radial	monitoring invasif radial	1.0
on prepare monitoring invasif radial	monitoring invasif radial	1.0
protocole monitoring invasif radial	double guidage echographique	0.0
on prepare double guidage echographique	monitoring invasif radial	0.0
protocole double guidage echographique	double guidage echographique	1.0
on prepare double guidage echographique	double guidage echographique	1.0
protocole double guidage echographique	kit d embolisation onyx	0.0
on prepare kit d embolisation onyx	double guidage echographique	0.0
protocole kit d embolisation onyx	kit d embolisation onyx	1.0
on prepare kit d embolisation onyx	kit d embolisation onyx	1.0
protocole kit d embolisation onyx	fibroscope rigide sterile	0.0
on prepare fibroscope rigide sterile	kit d embolisation onyx	0.0
protocole fibroscope rigide sterile	fibroscope rigide sterile	1.0
on prepare fibroscope rigide sterile	fibroscope rigide sterile	1.0
protocole fibroscope rigide sterile	pompe a perfusion triple voie	0.0
on prepare pompe a perfusion triple voie	fibroscope rigide sterile	0.0
protocole pompe a perfusion triple voie	pompe a perfusion triple voie	1.0
on prepare pompe a perfusion triple voie	pompe a perfusion triple voie	1.0
protocole pompe a perfusion triple voie	anesthesie generale equilibree	0.0
on prepare anesthesie generale equilibree	pompe a perfusion triple voie	0.0
identite annoncee madame amelie morel	amelie morel	1.0
patiente prevu amelie morel	amelie morel	1.0
confirmation pour morel amelie	morel amelie	1.0
le dossier suivant concerne amelie morel	amelie morel	1.0
identite annoncee madame amelie morel	paul renard	0.0
patiente prevu paul renard	amelie morel	0.0
confirmation pour paul renard	morel amelie	0.0
le dossier suivant concerne paul renard	amelie morel	0.0
identite annoncee monsieur lucien giraud	lucien giraud	1.0
patient prevu lucien giraud	lucien giraud	1.0
confirmation pour giraud lucien	giraud lucien	1.0
le dossier suivant concerne lucien giraud	lucien giraud	1.0
identite annoncee monsieur lucien giraud	hana dufour	0.0
patient prevu hana dufour	lucien giraud	0.0
confirmation pour hana dufour	giraud lucien	0.0
le dossier suivant concerne hana dufour	lucien giraud	0.0
identite annoncee madame sarah benali	sarah benali	1.0
patiente prevu sarah benali	sarah benali	1.0
confirmation pour benali sarah	benali sarah	1.0
le dossier suivant concerne sarah benali	sarah benali	1.0
identite annoncee madame sarah benali	yann lefevre	0.0
patiente prevu yann lefevre	sarah benali	0.0
confirmation pour yann lefevre	benali sarah	0.0
le dossier suivant concerne yann lefevre	sarah benali	0.0
identite annoncee monsieur nathan perrin	nathan perrin	1.0
patient prevu nathan perrin	nathan perrin	1.0
confirmation pour perrin nathan	perrin nathan	1.0
le dossier suivant concerne nathan perrin	nathan perrin	1.0
identite annoncee monsieur nathan perrin	noemie carrel	0.0
patient prevu noemie carrel	nathan perrin	0.0
confirmation pour noemie carrel	perrin nathan	0.0
le dossier suivant concerne noemie carrel	nathan perrin	0.0
identite annoncee madame ines lemaitre	ines lemaitre	1.0
patiente prevu ines lemaitre	ines lemaitre	1.0
confirmation pour lemaitre ines	lemaitre ines	1.0
le dossier suivant concerne ines lemaitre	ines lemaitre	1.0
identite annoncee madame ines lemaitre	loic masson	0.0
patiente prevu loic masson	ines lemaitre	0.0
confirmation pour loic masson	lemaitre ines	0.0
le dossier suivant concerne loic masson	ines lemaitre	0.0
identite annoncee monsieur marc gauthier	marc gauthier	1.0
patient prevu marc gauthier	marc gauthier	1.0
confirmation pour gauthier marc	gauthier marc	1.0
le dossier suivant concerne marc gauthier	marc gauthier	1.0
identite annoncee monsieur marc gauthier	clara jourdan	0.0
patient prevu clara jourdan	marc gauthier	0.0
confirmation pour clara jourdan	gauthier marc	0.0
le dossier suivant concerne clara jourdan	marc gauthier	0.0
identite annoncee madame lina bertin	lina bertin	1.0
patiente prevu lina bertin	lina bertin	1.0
confirmation pour bertin lina	bertin lina	1.0
le dossier suivant concerne lina bertin	lina bertin	1.0
identite annoncee madame lina bertin	adil kader	0.0
patiente prevu adil kader	lina bertin	0.0
confirmation pour adil kader	bertin lina	0.0
le dossier suivant concerne adil kader	lina bertin	0.0
identite annoncee monsieur paul renard	paul renard	1.0
patient prevu paul renard	paul renard	1.0
confirmation pour renard paul	renard paul	1.0
le dossier suivant concerne paul renard	paul renard	1.0
identite annoncee monsieur paul renard	emma leroux	0.0
patient prevu emma leroux	paul renard	0.0
confirmation pour emma leroux	renard paul	0.0
le dossier suivant concerne emma leroux	paul renard	0.0
identite annoncee madame hana dufour	hana dufour	1.0
patiente prevu hana dufour	hana dufour	1.0
confirmation pour dufour hana	dufour hana	1.0
le dossier suivant concerne hana dufour	hana dufour	1.0
identite annoncee madame hana dufour	thomas page	0.0
patiente prevu thomas page	hana dufour	0.0
confirmation pour thomas page	dufour hana	0.0
le dossier suivant concerne thomas page	hana dufour	0.0
identite annoncee monsieur yann lefevre	yann lefevre	1.0
patient prevu yann lefevre	yann lefevre	1.0
confirmation pour lefevre yann	lefevre yann	1.0
le dossier suivant concerne yann lefevre	yann lefevre	1.0
identite annoncee monsieur yann lefevre	dalia monet	0.0
patient prevu dalia monet	yann lefevre	0.0
confirmation pour dalia monet	lefevre yann	0.0
le dossier suivant concerne dalia monet	yann lefevre	0.0
identite annoncee madame noemie carrel	noemie carrel	1.0
patiente prevu noemie carrel	noemie carrel	1.0
confirmation pour carrel noemie	carrel noemie	1.0
le dossier suivant concerne noemie carrel	noemie carrel	1.0
identite annoncee madame noemie carrel	gael perrot	0.0
patiente prevu gael perrot	noemie carrel	0.0
confirmation pour gael perrot	carrel noemie	0.0
le dossier suivant concerne gael perrot	noemie carrel	0.0
identite annoncee monsieur loic masson	loic masson	1.0
patient prevu loic masson	loic masson	1.0
confirmation pour masson loic	masson loic	1.0
le dossier suivant concerne loic masson	loic masson	1.0
identite annoncee monsieur loic masson	norah gobert	0.0
patient prevu norah gobert	loic masson	0.0
confirmation pour norah gobert	masson loic	0.0
le dossier suivant concerne norah gobert	loic masson	0.0
identite annoncee madame clara jourdan	clara jourdan	1.0
patiente prevu clara jourdan	clara jourdan	1.0
confirmation pour jourdan clara	jourdan clara	1.0
le dossier suivant concerne clara jourdan	clara jourdan	1.0
identite annoncee madame clara jourdan	alexis caron	0.0
patiente prevu alexis caron	clara jourdan	0.0
confirmation pour alexis caron	jourdan clara	0.0
le dossier suivant concerne alexis caron	clara jourdan	0.0
identite annoncee monsieur adil kader	adil kader	1.0
patient prevu adil kader	adil kader	1.0
confirmation pour kader adil	kader adil	1.0
le dossier suivant concerne adil kader	adil kader	1.0
identite annoncee monsieur adil kader	salome vidal	0.0
patient prevu salome vidal	adil kader	0.0
confirmation pour salome vidal	kader adil	0.0
le dossier suivant concerne salome vidal	adil kader	0.0
identite annoncee madame emma leroux	emma leroux	1.0
patiente prevu emma leroux	emma leroux	1.0
confirmation pour leroux emma	leroux emma	1.0
le dossier suivant concerne emma leroux	emma leroux	1.0
identite annoncee madame emma leroux	mehdi lambert	0.0
patiente prevu mehdi lambert	emma leroux	0.0
confirmation pour mehdi lambert	leroux emma	0.0
le dossier suivant concerne mehdi lambert	emma leroux	0.0
identite annoncee monsieur thomas page	thomas page	1.0
patient prevu thomas page	thomas page	1.0
confirmation pour page thomas	page thomas	1.0
le dossier suivant concerne thomas page	thomas page	1.0
identite annoncee monsieur thomas page	jade roche	0.0
patient prevu jade roche	thomas page	0.0
confirmation pour jade roche	page thomas	0.0
le dossier suivant concerne jade roche	thomas page	0.0
identite annoncee madame dalia monet	dalia monet	1.0
patiente prevu dalia monet	dalia monet	1.0
confirmation pour monet dalia	monet dalia	1.0
le dossier suivant concerne dalia monet	dalia monet	1.0
identite annoncee madame dalia monet	maxime poulain	0.0
patiente prevu maxime poulain	dalia monet	0.0
confirmation pour maxime poulain	monet dalia	0.0
le dossier suivant concerne maxime poulain	dalia monet	0.0
identite annoncee monsieur gael perrot	gael perrot	1.0
patient prevu gael perrot	gael perrot	1.0
confirmation pour perrot gael	perrot gael	1.0
le dossier suivant concerne gael perrot	gael perrot	1.0
identite annoncee monsieur gael perrot	selma guillet	0.0
patient prevu selma guillet	gael perrot	0.0
confirmation pour selma guillet	perrot gael	0.0
le dossier suivant concerne selma guillet	gael perrot	0.0
identite annoncee madame norah gobert	norah gobert	1.0
patiente prevu norah gobert	norah gobert	1.0
confirmation pour gobert norah	gobert norah	1.0
le dossier suivant concerne norah gobert	norah gobert	1.0
identite annoncee madame norah gobert	denis thebault	0.0
patiente prevu denis thebault	norah gobert	0.0
confirmation pour denis thebault	gobert norah	0.0
le dossier suivant concerne denis thebault	norah gobert	0.0
identite annoncee monsieur alexis caron	alexis caron	1.0
patient prevu alexis caron	alexis caron	1.0
confirmation pour caron alexis	caron alexis	1.0
le dossier suivant concerne alexis caron	alexis caron	1.0
identite annoncee monsieur alexis caron	maelle franck	0.0
patient prevu maelle franck	alexis caron	0.0
confirmation pour maelle franck	caron alexis	0.0
le dossier suivant concerne maelle franck	alexis caron	0.0
identite annoncee madame salome vidal	salome vidal	1.0
patiente prevu salome vidal	salome vidal	1.0
confirmation pour vidal salome	vidal salome	1.0
le dossier suivant concerne salome vidal	salome vidal	1.0
identite annoncee madame salome vidal	quentin duchesne	0.0
patiente prevu quentin duchesne	salome vidal	0.0
confirmation pour quentin duchesne	vidal salome	0.0
le dossier suivant concerne quentin duchesne	salome vidal	0.0
identite annoncee monsieur mehdi lambert	mehdi lambert	1.0
patient prevu mehdi lambert	mehdi lambert	1.0
confirmation pour lambert mehdi	lambert mehdi	1.0
le dossier suivant concerne mehdi lambert	mehdi lambert	1.0
identite annoncee monsieur mehdi lambert	laura serra	0.0
patient prevu laura serra	mehdi lambert	0.0
confirmation pour laura serra	lambert mehdi	0.0
le dossier suivant concerne laura serra	mehdi lambert	0.0
identite annoncee madame jade roche	jade roche	1.0
patiente prevu jade roche	jade roche	1.0
confirmation pour roche jade	roche jade	1.0
le dossier suivant concerne jade roche	jade roche	1.0
identite annoncee madame jade roche	yanis collet	0.0
patiente prevu yanis collet	jade roche	0.0
confirmation pour yanis collet	roche jade	0.0
le dossier suivant concerne yanis collet	jade roche	0.0
identite annoncee monsieur maxime poulain	maxime poulain	1.0
patient prevu maxime poulain	maxime poulain	1.0
confirmation pour poulain maxime	poulain maxime	1.0
le dossier suivant concerne maxime poulain	maxime poulain	1.0
identite annoncee monsieur maxime poulain	morgane merle	0.0
patient prevu morgane merle	maxime poulain	0.0
confirmation pour morgane merle	poulain maxime	0.0
le dossier suivant concerne morgane merle	maxime poulain	0.0
identite annoncee madame selma guillet	selma guillet	1.0
patiente prevu selma guillet	selma guillet	1.0
confirmation pour guillet selma	guillet selma	1.0
le dossier suivant concerne selma guillet	selma guillet	1.0
identite annoncee madame selma guillet	antoine riviere	0.0
patiente prevu antoine riviere	selma guillet	0.0
confirmation pour antoine riviere	guillet selma	0.0
le dossier suivant concerne antoine riviere	selma guillet	0.0
identite annoncee monsieur denis thebault	denis thebault	1.0
patient prevu denis thebault	denis thebault	1.0
confirmation pour thebault denis	thebault denis	1.0
le dossier suivant concerne denis thebault	denis thebault	1.0
identite annoncee monsieur denis thebault	safia maurin	0.0
patient prevu safia maurin	denis thebault	0.0
confirmation pour safia maurin	thebault denis	0.0
le dossier suivant concerne safia maurin	denis thebault	0.0
identite annoncee madame maelle franck	maelle franck	1.0
patiente prevu maelle franck	maelle franck	1.0
confirmation pour franck maelle	franck maelle	1.0
le dossier suivant concerne maelle franck	maelle franck	1.0
identite annoncee madame maelle franck	julien picard	0.0
patiente prevu julien picard	maelle franck	0.0
confirmation pour julien picard	franck maelle	0.0
le dossier suivant concerne julien picard	maelle franck	0.0
identite annoncee monsieur quentin duchesne	quentin duchesne	1.0
patient prevu quentin duchesne	quentin duchesne	1.0
confirmation pour duchesne quentin	duchesne quentin	1.0
le dossier suivant concerne quentin duchesne	quentin duchesne	1.0
identite annoncee monsieur quentin duchesne	eva garrel	0.0
patient prevu eva garrel	quentin duchesne	0.0
confirmation pour eva garrel	duchesne quentin	0.0
le dossier suivant concerne eva garrel	quentin duchesne	0.0
identite annoncee madame laura serra	laura serra	1.0
patiente prevu laura serra	laura serra	1.0
confirmation pour serra laura	serra laura	1.0
le dossier suivant concerne laura serra	laura serra	1.0
identite annoncee madame laura serra	cedric bosco	0.0
patiente prevu cedric bosco	laura serra	0.0
confirmation pour cedric bosco	serra laura	0.0
le dossier suivant concerne cedric bosco	laura serra	0.0
identite annoncee monsieur yanis collet	yanis collet	1.0
patient prevu yanis collet	yanis collet	1.0
confirmation pour collet yanis	collet yanis	1.0
le dossier suivant concerne yanis collet	yanis collet	1.0
identite annoncee monsieur yanis collet	lea fauconnier	0.0
patient prevu lea fauconnier	yanis collet	0.0
confirmation pour lea fauconnier	collet yanis	0.0
le dossier suivant concerne lea fauconnier	yanis collet	0.0
identite annoncee madame morgane merle	morgane merle	1.0
patiente prevu morgane merle	morgane merle	1.0
confirmation pour merle morgane	merle morgane	1.0
le dossier suivant concerne morgane merle	morgane merle	1.0
identite annoncee madame morgane merle	eric navarro	0.0
patiente prevu eric navarro	morgane merle	0.0
confirmation pour eric navarro	merle morgane	0.0
le dossier suivant concerne eric navarro	morgane merle	0.0
identite annoncee monsieur antoine riviere	antoine riviere	1.0
patient prevu antoine riviere	antoine riviere	1.0
confirmation pour riviere antoine	riviere antoine	1.0
le dossier suivant concerne antoine riviere	antoine riviere	1.0
identite annoncee monsieur antoine riviere	melina gaume	0.0
patient prevu melina gaume	antoine riviere	0.0
confirmation pour melina gaume	riviere antoine	0.0
le dossier suivant concerne melina gaume	antoine riviere	0.0
identite annoncee madame safia maurin	safia maurin	1.0
patiente prevu safia maurin	safia maurin	1.0
confirmation pour maurin safia	maurin safia	1.0
le dossier suivant concerne safia maurin	safia maurin	1.0
identite annoncee madame safia maurin	romain dallet	0.0
patiente prevu romain dallet	safia maurin	0.0
confirmation pour romain dallet	maurin safia	0.0
le dossier suivant concerne romain dallet	safia maurin	0.0
identite annoncee monsieur julien picard	julien picard	1.0
patient prevu julien picard	julien picard	1.0
confirmation pour picard julien	picard julien	1.0
le dossier suivant concerne julien picard	julien picard	1.0
identite annoncee monsieur julien picard	julie besson	0.0
patient prevu julie besson	julien picard	0.0
confirmation pour julie besson	picard julien	0.0
le dossier suivant concerne julie besson	julien picard	0.0
identite annoncee madame eva garrel	eva garrel	1.0
patiente prevu eva garrel	eva garrel	1.0
confirmation pour garrel eva	garrel eva	1.0
le dossier suivant concerne eva garrel	eva garrel	1.0
identite annoncee madame eva garrel	damien colson	0.0
patiente prevu damien colson	eva garrel	0.0
confirmation pour damien colson	garrel eva	0.0
le dossier suivant concerne damien colson	eva garrel	0.0
identite annoncee monsieur cedric bosco	cedric bosco	1.0
patient prevu cedric bosco	cedric bosco	1.0
confirmation pour bosco cedric	bosco cedric	1.0
le dossier suivant concerne cedric bosco	cedric bosco	1.0
identite annoncee monsieur cedric bosco	anais poulard	0.0
patient prevu anais poulard	cedric bosco	0.0
confirmation pour anais poulard	bosco cedric	0.0
le dossier suivant concerne anais poulard	cedric bosco	0.0
identite annoncee madame lea fauconnier	lea fauconnier	1.0
patiente prevu lea fauconnier	lea fauconnier	1.0
confirmation pour fauconnier lea	fauconnier lea	1.0
le dossier suivant concerne lea fauconnier	lea fauconnier	1.0
identite annoncee madame lea fauconnier	pierre villemin	0.0
patiente prevu pierre villemin	lea fauconnier	0.0
confirmation pour pierre villemin	fauconnier lea	0.0
le dossier suivant concerne pierre villemin	lea fauconnier	0.0
identite annoncee monsieur eric navarro	eric navarro	1.0
patient prevu eric navarro	eric navarro	1.0
confirmation pour navarro eric	navarro eric	1.0
le dossier suivant concerne eric navarro	eric navarro	1.0
identite annoncee monsieur eric navarro	karima torres	0.0
patient prevu karima torres	eric navarro	0.0
confirmation pour karima torres	navarro eric	0.0
le dossier suivant concerne karima torres	eric navarro	0.0
identite annoncee madame melina gaume	melina gaume	1.0
patiente prevu melina gaume	melina gaume	1.0
confirmation pour gaume melina	gaume melina	1.0
le dossier suivant concerne melina gaume	melina gaume	1.0
identite annoncee madame melina gaume	olivier brunel	0.0
patiente prevu olivier brunel	melina gaume	0.0
confirmation pour olivier brunel	gaume melina	0.0
le dossier suivant concerne olivier brunel	melina gaume	0.0
identite annoncee monsieur romain dallet	romain dallet	1.0
patient prevu romain dallet	romain dallet	1.0
confirmation pour dallet romain	dallet romain	1.0
le dossier suivant concerne romain dallet	romain dallet	1.0
identite annoncee monsieur romain dallet	sabrina chevalier	0.0
patient prevu sabrina chevalier	romain dallet	0.0
confirmation pour sabrina chevalier	dallet romain	0.0
le dossier suivant concerne sabrina chevalier	romain dallet	0.0
identite annoncee madame julie besson	julie besson	1.0
patiente prevu julie besson	julie besson	1.0
confirmation pour besson julie	besson julie	1.0
le dossier suivant concerne julie besson	julie besson	1.0
identite annoncee madame julie besson	arnaud gerard	0.0
patiente prevu arnaud gerard	julie besson	0.0
confirmation pour arnaud gerard	besson julie	0.0
le dossier suivant concerne arnaud gerard	julie besson	0.0
identite annoncee monsieur damien colson	damien colson	1.0
patient prevu damien colson	damien colson	1.0
confirmation pour colson damien	colson damien	1.0
le dossier suivant concerne damien colson	damien colson	1.0
identite annoncee monsieur damien colson	yasmina cordier	0.0
patient prevu yasmina cordier	damien colson	0.0
confirmation pour yasmina cordier	colson damien	0.0
le dossier suivant concerne yasmina cordier	damien colson	0.0
identite annoncee madame anais poulard	anais poulard	1.0
patiente prevu anais poulard	anais poulard	1.0
confirmation pour poulard anais	poulard anais	1.0
le dossier suivant concerne anais poulard	anais poulard	1.0
identite annoncee madame anais poulard	bruno salazar	0.0
patiente prevu bruno salazar	anais poulard	0.0
confirmation pour bruno salazar	poulard anais	0.0
le dossier suivant concerne bruno salazar	anais poulard	0.0
identite annoncee monsieur pierre villemin	pierre villemin	1.0
patient prevu pierre villemin	pierre villemin	1.0
confirmation pour villemin pierre	villemin pierre	1.0
le dossier suivant concerne pierre villemin	pierre villemin	1.0
identite annoncee monsieur pierre villemin	maud bocquet	0.0
patient prevu maud bocquet	pierre villemin	0.0
confirmation pour maud bocquet	villemin pierre	0.0
le dossier suivant concerne maud bocquet	pierre villemin	0.0
identite annoncee madame karima torres	karima torres	1.0
patiente prevu karima torres	karima torres	1.0
confirmation pour torres karima	torres karima	1.0
le dossier suivant concerne karima torres	karima torres	1.0
identite annoncee madame karima torres	gauthier monceaux	0.0
patiente prevu gauthier monceaux	karima torres	0.0
confirmation pour gauthier monceaux	torres karima	0.0
le dossier suivant concerne gauthier monceaux	karima torres	0.0
identite annoncee monsieur olivier brunel	olivier brunel	1.0
patient prevu olivier brunel	olivier brunel	1.0
confirmation pour brunel olivier	brunel olivier	1.0
le dossier suivant concerne olivier brunel	olivier brunel	1.0
identite annoncee monsieur olivier brunel	sofia lombard	0.0
patient prevu sofia lombard	olivier brunel	0.0
confirmation pour sofia lombard	brunel olivier	0.0
le dossier suivant concerne sofia lombard	olivier brunel	0.0
identite annoncee madame sabrina chevalier	sabrina chevalier	1.0
patiente prevu sabrina chevalier	sabrina chevalier	1.0
confirmation pour chevalier sabrina	chevalier sabrina	1.0
le dossier suivant concerne sabrina chevalier	sabrina chevalier	1.0
identite annoncee madame sabrina chevalier	adrien rozier	0.0
patiente prevu adrien rozier	sabrina chevalier	0.0
confirmation pour adrien rozier	chevalier sabrina	0.0
le dossier suivant concerne adrien rozier	sabrina chevalier	0.0
identite annoncee monsieur arnaud gerard	arnaud gerard	1.0
patient prevu arnaud gerard	arnaud gerard	1.0
confirmation pour gerard arnaud	gerard arnaud	1.0
le dossier suivant concerne arnaud gerard	arnaud gerard	1.0
identite annoncee monsieur arnaud gerard	leila charlet	0.0
patient prevu leila charlet	arnaud gerard	0.0
confirmation pour leila charlet	gerard arnaud	0.0
le dossier suivant concerne leila charlet	arnaud gerard	0.0
identite annoncee madame yasmina cordier	yasmina cordier	1.0
patiente prevu yasmina cordier	yasmina cordier	1.0
confirmation pour cordier yasmina	cordier yasmina	1.0
le dossier suivant concerne yasmina cordier	yasmina cordier	1.0
identite annoncee madame yasmina cordier	hugo valentin	0.0
patiente prevu hugo valentin	yasmina cordier	0.0
confirmation pour hugo valentin	cordier yasmina	0.0
le dossier suivant concerne hugo valentin	yasmina cordier	0.0
identite annoncee monsieur bruno salazar	bruno salazar	1.0
patient prevu bruno salazar	bruno salazar	1.0
confirmation pour salazar bruno	salazar bruno	1.0
le dossier suivant concerne bruno salazar	bruno salazar	1.0
identite annoncee monsieur bruno salazar	lydia perrier	0.0
patient prevu lydia perrier	bruno salazar	0.0
confirmation pour lydia perrier	salazar bruno	0.0
le dossier suivant concerne lydia perrier	bruno salazar	0.0
identite annoncee madame maud bocquet	maud bocquet	1.0
patiente prevu maud bocquet	maud bocquet	1.0
confirmation pour bocquet maud	bocquet maud	1.0
le dossier suivant concerne maud bocquet	maud bocquet	1.0
identite annoncee madame maud bocquet	dorian barraud	0.0
patiente prevu dorian barraud	maud bocquet	0.0
confirmation pour dorian barraud	bocquet maud	0.0
le dossier suivant concerne dorian barraud	maud bocquet	0.0
identite annoncee monsieur gauthier monceaux	gauthier monceaux	1.0
patient prevu gauthier monceaux	gauthier monceaux	1.0
confirmation pour monceaux gauthier	monceaux gauthier	1.0
le dossier suivant concerne gauthier monceaux	gauthier monceaux	1.0
identite annoncee monsieur gauthier monceaux	raya messier	0.0
patient prevu raya messier	gauthier monceaux	0.0
confirmation pour raya messier	monceaux gauthier	0.0
le dossier suivant concerne raya messier	gauthier monceaux	0.0
identite annoncee madame sofia lombard	sofia lombard	1.0
patiente prevu sofia lombard	sofia lombard	1.0
confirmation pour lombard sofia	lombard sofia	1.0
le dossier suivant concerne sofia lombard	sofia lombard	1.0
identite annoncee madame sofia lombard	clement baupin	0.0
patiente prevu clement baupin	sofia lombard	0.0
confirmation pour clement baupin	lombard sofia	0.0
le dossier suivant concerne clement baupin	sofia lombard	0.0
identite annoncee monsieur adrien rozier	adrien rozier	1.0
patient prevu adrien rozier	adrien rozier	1.0
confirmation pour rozier adrien	rozier adrien	1.0
le dossier suivant concerne adrien rozier	adrien rozier	1.0
identite annoncee monsieur adrien rozier	faustine boileau	0.0
patient prevu faustine boileau	adrien rozier	0.0
confirmation pour faustine boileau	rozier adrien	0.0
le dossier suivant concerne faustine boileau	adrien rozier	0.0
identite annoncee madame leila charlet	leila charlet	1.0
patiente prevu leila charlet	leila charlet	1.0
confirmation pour charlet leila	charlet leila	1.0
le dossier suivant concerne leila charlet	leila charlet	1.0
identite annoncee madame leila charlet	maurice lorin	0.0
patiente prevu maurice lorin	leila charlet	0.0
confirmation pour maurice lorin	charlet leila	0.0
le dossier suivant concerne maurice lorin	leila charlet	0.0
identite annoncee monsieur hugo valentin	hugo valentin	1.0
patient prevu hugo valentin	hugo valentin	1.0
confirmation pour valentin hugo	valentin hugo	1.0
le dossier suivant concerne hugo valentin	hugo valentin	1.0
identite annoncee monsieur hugo valentin	elisa raynaud	0.0
patient prevu elisa raynaud	hugo valentin	0.0
confirmation pour elisa raynaud	valentin hugo	0.0
le dossier suivant concerne elisa raynaud	hugo valentin	0.0
identite annoncee madame lydia perrier	lydia perrier	1.0
patiente prevu lydia perrier	lydia perrier	1.0
confirmation pour perrier lydia	perrier lydia	1.0
le dossier suivant concerne lydia perrier	lydia perrier	1.0
identite annoncee madame lydia perrier	stephane levy	0.0
patiente prevu stephane levy	lydia perrier	0.0
confirmation pour stephane levy	perrier lydia	0.0
le dossier suivant concerne stephane levy	lydia perrier	0.0
identite annoncee monsieur dorian barraud	dorian barraud	1.0
patient prevu dorian barraud	dorian barraud	1.0
confirmation pour barraud dorian	barraud dorian	1.0
